text,label,char_count,word_count
Mapunity short for MAP for commUNITY is a social entrepreneurship venture that is creating a Geographic Information System focused on socio-economic change.,English,158,22
Mo fẹ́ ko àwọn ọmọ mi lọ sí ilé-ìtàjà tó súnmọ́ tòsí ilé wa ni opin ọ̀sẹ̀ láti ra nǹkan,yoruba,87,20
Ẹmu ògùrò ni wọ́n máa pin ní báà ìbílẹ̀.,yoruba,40,9
A pastor must be led by the Holy Spirit and listen to the Holy Spirit and must follow what the Holy Spirit instructs him or her.,English,128,26
The second trimester spans the time between 14 weeks to about 28 weeks of gestation.,English,84,15
"Why is it that the development does not, as in the case of the maritime states, open out into the capitalistic expropriation of slave labor?",English,140,25
An sayar da wata gona dake da bishiyar zogale.,hausa,46,9
Mi ò rí igi-ìfọyín mi mọ́.,yoruba,30,6
Na ba mawaƙin miliyan biyu.,hausa,27,5
"On the other hand, if the delegates are not mandated and just do what they want, then we have the problem of delegates becoming like the unrepresentative representatives that characterize contemporary representative democracy.",English,226,33
"Ni ọjọ iwaju, ori pápá ìsere fún ìsimi yóò di ọ̀nà tí owo fí máa wọ inú orile-ede",yoruba,81,18
a lẹ fí tetracycline tọjú àrùn àrà,yoruba,34,7
Wọ́n ti ṣètò ìmúni ọ̀daràn tí ó sá lọ.,yoruba,38,9
Ọ gakwa eji ezigbo osisi kpọrọ akpọ nke ọma rụ ya.,igbo,50,11
Àwọn ènìyàn máa ń fi àwọn àwòrán jíṣẹ́ síra lórí Snapchat.,yoruba,58,11
Ụlọ akụ dijitalụ na-emekọrịta ihe na ụlọ ọrụ ego na-enweghị kọntaktị anụ ahụ.,igbo,77,13
Ana eyi Okpueze na pèndanti na-emume pụrụ iche,igbo,46,8
Ísí Gana wivin akpafere àzụ́ Ọlụọma kpara adỊghỊ ihu ya mma.,igbo,60,11
Ólóṣélú nlá ni Atiku Abubaker,yoruba,29,5
Ṣe o gbàgbé orúkọ rẹ ní orí pápá?,yoruba,33,8
"N'izu ụka a na-abịa, anyị ga-aṅụ ọgwụ mgbochi ịba.",igbo,50,9
"New technologies and the Internet bring a host of new trademark issues to the forefront, including claims of so-called cybersquatting of domain names, trademark infringement with respect to metatags of websites, infringement and dilution concerns related to Internet banner advertisements, unauthorized linking and framing of websites, spamming, gripe sites, false advertising and more.",English,386,53
Ìjọba Ìpínlẹ̀ ṣe ìlérí láti fi owó kún owó oṣù àwọn akẹ́kọ̀ọ́.,yoruba,62,12
Onyeisiala ga-ebuli ụgwọ ọnwa ndị ntaakụkọ n'oge na-adịghị anya.,igbo,64,9
"Ee, ahụrụ m prịnsịpaa taa",igbo,25,5
Ku na da telebijin a gida?,hausa,26,6
An umarci mutane da su yi shiru a cikin masallacin,hausa,50,10
"The settlers cut trees for this structure from Mount Trumbull, nearly 75 miles away, and bought them across the Arizona Strip and down the steep canyon cliffs of the wood road near the cemetery.",English,194,34
Má ṣeré lọ sí Kebbi.,yoruba,23,5
Ana azumin Ramadan a watan tara ne na shakarar musulunci,hausa,56,10
Ƙarfin tsoho da matashi ba ɗaya bane.,hausa,37,7
Emeka anaghị agụ akwụkwọ nsọ ya,igbo,31,6
"Bẹ́ẹ̀ni, Clara ni oni ìlé ounjẹ naa.",yoruba,38,7
"In this paper, the reliability of a parallel stress-strength model of exponentiated Pareto distribution is discussed.",English,117,16
Ina son gasasshen kwai na fiye da soyayye,hausa,41,8
I ga-amụ ọrụ site n'aka kapịnta ahụ?,igbo,36,7
Iyalin Ezenna su ne na gaba da mulki bayan Martins.,hausa,51,10
Itunu jé oníròyìn nínú eto-ajọ yẹn.,yoruba,35,6
Ee! Anyị nwere ọhịa na be anyị.,igbo,31,7
Sé ò tí rí yànmùyánmú rí,yoruba,24,6
"For instance, the myth about Babylonian pandemonium is too short and complex in its literal version is making us believe in the ancient language.",English,145,24
Ndị obodo n'ahụ ụmụaka na-akparị mmadụ dịka ụmụaka a na-azughị azu,igbo,66,11
Buru akpa m gaa n'ụgbọ mmiri!,igbo,29,6
Lọ jágbe mó Bọla ní ọlá,yoruba,23,6
They are now intent on realizing the nightmare of the Wellsian-Russellite vision by the establishment of a new Roman Empire under Anglo-American direction.,English,155,23
Ị ga-akụ agwa n'ugbo echi!,igbo,26,5
The well-being of the dolphins is ensured by great attention to their needs.,English,76,13
"Ee, aga m arụ ọrụ na shọpịn mọọlụ.",igbo,34,8
"All countries provide that additional paid sick leave may be given, if medically authorized.",English,92,14
Iyeri ntị na iyeri olu bụ ihe ndị e ji achọ mma,igbo,47,12
wane motel kuka kwana a zarai?,hausa,30,6
"Ndị Igbo na-eyi Bead, bangle, na olu.",igbo,37,7
Ụwa mgbede ka mma.,igbo,18,4
Ṣe o fẹ lọ sí yunifásítì tàbí ilé ẹ̀kọ́ gbogbo n'isè poly?,yoruba,58,12
"The Human Resource Department supports the College in its mission and Core Values by providing effective and visible leadership in human resource administration by developing programs and policies that ensure quality recruitment, retention, and development of employees recognize the diversity of the campus community protect the best interests of the college and its employees and enhance the organizational effectiveness of the College.",English,442,62
Owó orí ìyàwó mi wọ́n gan.,yoruba,31,6
Labule suna haɓaka keɓantawa da sarrafa fitilun rana a cikin ɗakuna na Najeriya,hausa,79,13
Shan lemo yana gyara jiki.,hausa,26,5
Ọdún iṣu titun ti kọjá.,yoruba,23,5
"Increase number of students enrolled in and graduating from high-need academic programs including healthcare related programs, science and technology programs teacher education programs collaborative programs and others.",English,224,27
"Ni ne, maginin tukwane",hausa,22,4
Agílẹ̀ ni a lọ̀,yoruba,15,4
The focus of restoration needs to be on the particular person or the person and never the method of remedy.,English,107,20
"In other words, the contaminantsthe memories of the experienceswill always, to a certain extent, remain.",English,106,15
àwọn obì obì tí dàgbà jù àwọn obì lọ,yoruba,36,9
Femi yoo gba awon omo ti kii ní iya lọ sí ile awọn ọmọ to ko ni iya nigbamii o.,yoruba,79,20
GMES Global Monitoring for Environment and Security is an EU initiative aiming at delivering sustainable and fully reliable information services based on Earth observation capacities.,English,185,25
Ṣe arákùnrin náà n gbé inú fúlàátí òní yàrá mẹta?,yoruba,49,10
"In the USA, 63 of bank customers visit their bank branch at least once a month.",English,80,16
"Mba, azụrụghị m ogwu ukwara ụnyahụ.",igbo,35,6
These native trees braved Hurricane Katrina 48 percent better than their loblolly cousins.,English,90,13
"Mama ta ce ""Yara albarku daga Allah me.""",hausa,40,8
"Once the epicenter of the Roman Empire, the Forum was the site of everything from public speeches and elections to commerce.",English,124,21
Ebuka mere ego isi Ada,igbo,22,5
Wọn yóò tún ọ́fíísì olórí ẹ̀ka-ẹ̀kọ́ kùn lọ́la.,yoruba,47,8
"Sauro suna zazzagewa, suna neman abinci mai daɗi na jini",hausa,56,10
Ṣé wọn yóò yẹgi fún afipábanílòpọ̀ náà ní ọ̀sẹ̀ tó n bọ̀?,yoruba,57,12
Na-aṅụ mmiri onugbu ahụ ugbu a!,igbo,31,6
Menene sunan kawun ki?,hausa,22,4
Anọ m n'ụlọ ọrụ isi ụlọ akwụkwọ ugbu a na-eche gị,igbo,49,11
"She was appointed teacher of piano at the Hoch Conservatory in Frankfurt from 1878 until 1892, and she died after a stroke in 1896.",English,131,24
Pẹpẹ ọtí náà wà nítòsí adágún-odò ní diẹ ninu awọn ilé itúrá,yoruba,60,12
"Sometimes breed is specified below it, such as for cultivated plants.",English,69,11
Ìwé A4 ni a fi tẹ letter náà.,yoruba,29,8
Akpụkpọ ụkwụ Franklin yiri bịa ụlọ ụka taa dị ọhụrụ,igbo,51,10
Akwai wajajen wasa na ruwa.,hausa,27,5
"Commercial bathrooms are exposed to a good deal of foot traffic, especially in public areas such as airports and convention centers.",English,132,21
Ndị otu Soveti mebere mmemme ọdịmma ọha na eze iji nweta ọha mmadụ na-enweghị klas.,igbo,83,15
Onye ọrụ ụlọ akụ na-agụ ego ma na-enyere ndị mmadụ aka na akaụntụ ha,igbo,68,14
Iru ọchị nwa ọhụrụ ahụ mara mma,igbo,31,7
"The longer answer is that homeopathic approaches do not appear to work better than placebo treatments, so they don't work in any specific way for ADHD.",English,151,26
Emelitere ebe egwuregwu n'izu gara aga,igbo,38,6
Mai rabon ganin baɗi,hausa,20,4
Ile zinc ṣe ẹwa fun awọn olugbe rẹ pẹlu apẹrẹ alaiwu ati ifarada,yoruba,64,13
Tamil yana ɗaya daga cikin tsoffin harsunan rayuwa.,hausa,51,8
"Unfortunately, the ideas being proposed by these policy makers fail both to address the root cause of shortages and will do little to stem their growing tide, and they may even make matters worse.",English,196,34
Asụsụ bụ nnukwu ihe mgbochi na mmekọrịta ha.,igbo,44,8
This will let the bilirubin decrease.,English,37,6
"For the early crop, band half the nitrogen and all the phosphate and disc in the potash.",English,88,17
"Ìdìbò ni yóò ṣì yan àwọn olórí, kò sí bí a ṣe kùn nípa ìdìbò",yoruba,60,15
"Rárá, ìyá rẹ̀ ra ẹja ní ilé-ìtajà.",yoruba,34,7
Ṣe ó sọ fún ẹ pé sowọ́pọ̀ pẹ̀lú wọn?,yoruba,36,9
Wọ́n fún mi ní ìwé pélébé tí máa fi yan oúnjẹ.,yoruba,46,11
Da me akeyin ababen ciye ciye?,hausa,30,6
Yara suna ɗinka alkabba.,hausa,24,4
Hama na ntu bụ ụfọdụ n'ime ngwá ọrụ ndị kasị ochie ndị ọkwá nkà na-eji eme ihe,igbo,78,17
Ètò ìdájọ́ jẹ́ ọ̀kan lára àwọn ètò ìsèjọba ilẹ̀ Nàìjíríà.,yoruba,57,10
Za a bani fasfo dina sati mai zuwa,hausa,34,8
Agara m hụ ụlọ ahịa ndi ahụ Ụmahị lụrụ,igbo,38,9
A ga-achụpụ gị ma ọ bụrụ na i yighi yunifọmụ.,igbo,45,10
Yawancin mata suna son kayan ado masu launin shuɗi,hausa,50,9
Ndị Naijiria ga-enweta ahụ efe site na ịda mbà n'obi site na ọgwụ Pazil.,igbo,72,14
"Ọmụmatụ nudul a na-emepụta na Naịjiria gunyere Indomie, tọmị tọmị, chiki na ndị ọ̀zọ́.",igbo,87,14
A soke zaɓen runfunan can.,hausa,26,5
Udo ekwetaghi ịlụ umunwanyị abụọ,igbo,32,5
Shin meyasa ban ga buta ba cikin banɗakin,hausa,41,8
Tanko sunan namijin da ya biyo yayye mata guda uku ko ne.,hausa,57,12
The intricate chords found in many of his compositions did not go unnoticed.,English,76,13
Ada ga-ekwu okwu gbasara uru inwe ntụkwasị obi echi,igbo,51,9
Orísìírísìí aṣọ ẹgbẹ́jọdá ló wà,yoruba,31,5
In the Western old-fashioned war much came from an aristocratic duel when an aristocrat challenged his opponent and faced his pistol while shooting at him.,English,155,25
Mutane sun ce Mutane mu na yanzu ba abun yarda bane.,hausa,52,11
Noma mazaunan zumar zuma da nufin samar da zuma ana kiransa kiwo.,hausa,65,12
Testing will be conducted by co-transformation of prokaryotic host cells with the first and one of the series of second vectors.,English,128,21
Eji m fidin bọtụlu ya were nye ya nri,igbo,37,9
Oògùn tí ó wà lára arákùnrin yẹn lé ní ọ̀tálelẹ́gbẹ́jọ,yoruba,54,10
"orun pupa ni owuro, ikilo oluso-agutan,"" ati ""Nigbati ojo ba ro",yoruba,63,11
Makarantun firamare masu amfani da farin allo suna amfani ne da maƙa wajen rubutu a farin allon.,hausa,96,17
A gbọ́ pé wọ́n máa sin àwọn ọmọdékùnrin náà lẹ́yìn ọjọ́ méje.,yoruba,70,12
njẹ ọmọ náà yoo fí awọn ìseré nah ṣeré.,yoruba,39,9
One such test was when one of the Anthropologists brought some sand which had been in contact with a mummy in another country.,English,126,23
Ada m bu fisoterapisti,igbo,22,4
kalipa nyere ya aka e nweta kpọmkwem ogologo dị na étíti oghere abụọ,igbo,68,13
Ofe akwụkwọ nri m na amasị nwanne m nwaanyị,igbo,43,9
"In the Allahabad restoration scheme, bamboo added 6-8 inches of humus to the soil, and increased the soil's carbon content  from 0 to 0.7  0.9 tha.",English,150,28
"Born in Jamaica and based in Toronto for many years, she combines Afrofuturism and historical research in her interventions, installations, and public engagements that have been presented throughout Canada and internationally.",English,226,31
"Na ọhụụ okike, onye na-akpụ isi ga-emepụta ụdị edozi isi pụrụ iche, na-etinye usoro mgbagwoju anya na nhazi n'ime ntutu nwoke ahụ.",igbo,130,22
Ụmụ nwoke Igbo na-eyi isiagu,igbo,28,5
Masu ilimin kimiyya sun tabbatar da ƙwayoyin halittun cikin naman alade ba su mutuwa.,hausa,85,14
"Bẹẹni, awọn ọmọ ile-iwe gbadun ti ndun lori awọn swings lakoko akoko isinmi bi o ṣe jẹ iṣẹ ṣiṣe ayanfẹ",yoruba,102,20
"Echi ruo, ị je kpụchapụ isi a i bu.",igbo,35,9
Ihe nkiri egwu ahụ nyere m nrọ nrọ.,igbo,35,8
"Several interventions have been implemented around the world, targeting at improving antibiotic prescribing among primary-care and hospital-care professionals.",English,159,18
Asịrị m gị kpọọ egwu Bọb Mali!,igbo,30,7
Ginin ya tsage saboda rashin siminti sosai.,hausa,43,7
Kedu ka ịnyị ọhịa sị ehi ụra?,igbo,29,7
"The scope and complexity of the patients' care needs are such, that the delivery of nursing care is organized as follows Medical and Surgical Nursing Adult inpatients, from the age of eighteen through 100 years, requiring pre and post-operative care, general acute care, specialty services and alternate level of care.",English,321,50
In a case study a written imaginary dialogue task concerning algebraic word problems was used to enter into a dialogue with preservice teachers about their mathematical language.,English,178,27
Masanaantar fim ɗin hausa suna samun kuɗi masu yawa.,hausa,53,9
Wata barewa tana tsalle.,hausa,24,4
"Mba, ọ kwapụghị na mkpọkpọ ebe áhụ̀.",igbo,36,7
Ya kamata ana yin iƴo a kulawar kwararu domin kauchewar nutsewa.,hausa,64,11
Edebere m saw na ala,igbo,20,5
Ile-ifowopamọ ìṣòwò méfà ní Kayode fè dá sílè.,yoruba,46,8
"Quinoa in its natural state is very easy to sprout but when polished, or pre-cleaned of its saponin coating becoming whiter, loses its power to germinate.",English,156,26
Àwọn àjọṣepọ̀ tó gúnrégé máa fààyè gba ìdàgbàsókè ọlọ́dọni àti alápapọ̀,yoruba,71,11
Ndị Jenesis nwere ụlọ oriringwangwa na Transi Amadi na ebe ndị ọ̀zọ́ na Pọtakọtụ.,igbo,81,14
Kabiru ya buƙaci da aka masa nama.,hausa,34,7
Ọ kụrụ osisi greepu n'azụ ụlọ anyị?,igbo,35,7
Sabon turaren banɗakin yana da daɗin kamshi.,hausa,44,7
Wasu sashe a cikin siyayya sun sanna sa unifom.,hausa,47,9
"Rárá, mi ò wá pẹ̀lú bàtà òjò mi.",yoruba,32,8
Ìyáà mi sọ pé Jésù jí òkú ọjọ́ mẹ́ta.,yoruba,37,9
Ha na agbata obi ha lụrụ ọgụ maka ukwu mangoro ahụ,igbo,50,11
"A'a, ba tafiya zan yi da ita ba.",hausa,32,8
Aga m ahụ dọkịta n'izu ọzọ.,igbo,27,6
Nkà na ụzụ nwere ike iduga n'ụzọ ọhụrụ nke ikiri na ime ememe ụbọchị n'izu.,igbo,75,15
